user_genome	classification	closest_genome_reference	closest_genome_reference_radius	closest_genome_taxonomy	closest_genome_ani	closest_genome_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings
VAMB_11225	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemanella;s__Holdemanella biformis	GCF_000156655.1	95.0	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemanella;s__Holdemanella biformis	96.12	0.702	GCF_000156655.1	95.0	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemanella;s__Holdemanella biformis	96.12	0.702	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemanella;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_938036765.1, s__Holdemanella sp900547815, 95.0, 93.08, 0.755; GCF_934754935.1, s__Holdemanella sp934754935, 95.0, 91.93, 0.738; GCF_024460475.1, s__Holdemanella sp900556915, 95.0, 90.84, 0.635; GCF_014306155.1, s__Holdemanella hominis, 95.0, 90.77, 0.632; GCF_009696075.1, s__Holdemanella porci, 95.95, 90.74, 0.68; GCF_934772795.1, s__Holdemanella sp934772795, 95.0, 89.97, 0.613; GCA_003436425.1, s__Holdemanella sp003436425, 95.0, 89.87, 0.577; GCF_003458715.1, s__Holdemanella sp003458715, 95.0, 89.36, 0.61; GCF_900754615.1, s__Holdemanella sp900754615, 95.0, 89.08, 0.592	92.89	11	N/A	N/A
VAMB_11226	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemanella;s__Holdemanella biformis	GCF_000156655.1	95.0	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemanella;s__Holdemanella biformis	96.12	0.702	GCF_000156655.1	95.0	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemanella;s__Holdemanella biformis	96.12	0.702	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemanella;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_938036765.1, s__Holdemanella sp900547815, 95.0, 93.08, 0.752; GCF_934754935.1, s__Holdemanella sp934754935, 95.0, 92.01, 0.739; GCF_024460475.1, s__Holdemanella sp900556915, 95.0, 90.84, 0.634; GCF_014306155.1, s__Holdemanella hominis, 95.0, 90.76, 0.631; GCF_009696075.1, s__Holdemanella porci, 95.95, 90.74, 0.678; GCF_934772795.1, s__Holdemanella sp934772795, 95.0, 89.97, 0.613; GCA_003436425.1, s__Holdemanella sp003436425, 95.0, 89.87, 0.576; GCF_003458715.1, s__Holdemanella sp003458715, 95.0, 89.26, 0.61; GCF_900754615.1, s__Holdemanella sp900754615, 95.0, 89.07, 0.591	92.06	11	N/A	N/A
VAMB_124	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A wexlerae	GCF_025148125.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A wexlerae	97.15	0.691	GCF_025148125.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A wexlerae	97.15	0.691	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_013300825.1, s__Blautia_A wexlerae_B, 95.0, 94.07, 0.655; GCA_958454115.1, s__Blautia_A wexlerae_C, 95.0, 93.04, 0.413; GCA_019419095.1, s__Blautia_A sp019419095, 95.0, 90.71, 0.342; GCA_003471165.1, s__Blautia_A sp003471165, 95.0, 89.07, 0.401; GCF_014297245.1, s__Blautia_A difficilis, 95.0, 88.54, 0.331; GCF_018919065.1, s__Blautia_A sp018919065, 95.0, 87.93, 0.356; GCF_009707925.1, s__Blautia_A luti, 95.0, 87.73, 0.319; GCA_934437695.1, s__Blautia_A sp934437695, 95.0, 87.05, 0.481; GCA_003477525.1, s__Blautia_A sp003477525, 95.0, 86.86, 0.288; GCA_905209435.1, s__Blautia_A sp905209435, 95.0, 85.48, 0.24; GCA_934426285.1, s__Blautia_A sp934426285, 95.0, 84.77, 0.206	92.47	11	N/A	N/A
VAMB_126	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__UBA11524;s__UBA11524 sp000437595	GCA_000437595.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__UBA11524;s__UBA11524 sp000437595	97.69	0.908	GCA_000437595.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__UBA11524;s__UBA11524 sp000437595	97.69	0.908	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__UBA11524;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	92.99	11	N/A	N/A
VAMB_127	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__UBA11524;s__UBA11524 sp000437595	GCA_000437595.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__UBA11524;s__UBA11524 sp000437595	97.69	0.908	GCA_000437595.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__UBA11524;s__UBA11524 sp000437595	97.69	0.908	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__UBA11524;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	93.8	11	N/A	N/A
VAMB_132	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides uniformis	GCF_025147485.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides uniformis	98.24	0.767	GCF_025147485.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides uniformis	98.24	0.767	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_000614125.1, s__Bacteroides rodentium, 95.0, 94.33, 0.583; GCF_004793475.1, s__Bacteroides muris, 95.0, 91.52, 0.56; GCA_905197435.1, s__Bacteroides sp905197435, 95.0, 88.4, 0.556; GCF_000195635.1, s__Bacteroides fluxus, 95.0, 82.38, 0.173; GCA_902388495.1, s__Bacteroides sp902388495, 95.0, 80.51, 0.154; GCA_905203765.1, s__Bacteroides sp905203765, 95.0, 80.04, 0.161	96.46	11	N/A	N/A
VAMB_13225	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger qucibialis	GCA_004000625.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger qucibialis	98.67	0.812	GCA_004000625.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger qucibialis	98.67	0.812	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	95.73	11	N/A	N/A
VAMB_135	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-170;s__CAG-170 sp000432135	GCA_000432135.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-170;s__CAG-170 sp000432135	98.12	0.898	GCA_000432135.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-170;s__CAG-170 sp000432135	98.12	0.898	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-170;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_900751035.1, s__CAG-170 sp900751035, 95.0, 91.6, 0.573; GCA_934668295.1, s__CAG-170 sp934668295, 95.0, 90.74, 0.707; GCA_902796245.1, s__CAG-170 sp902796245, 95.0, 90.6, 0.661; GCA_900545925.1, s__CAG-170 sp900545925, 95.0, 90.55, 0.588; GCA_934646185.1, s__CAG-170 sp934646185, 95.0, 90.53, 0.562; GCA_002404795.1, s__CAG-170 sp002404795, 95.0, 86.06, 0.398; GCA_934655875.1, s__CAG-170 sp934655875, 95.0, 85.14, 0.334; GCA_937967235.1, s__CAG-170 sp937967235, 95.0, 84.91, 0.154; GCA_934613505.1, s__CAG-170 sp934613505, 95.0, 84.76, 0.341; GCA_916988195.3, s__CAG-170 sp900549635, 95.0, 83.76, 0.162; GCA_934670025.1, s__CAG-170 sp934670025, 95.0, 83.26, 0.271	93.35	11	N/A	N/A
VAMB_139	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor acetigignens	GCF_025567015.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor acetigignens	98.15	0.781	GCF_025567015.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor acetigignens	98.15	0.781	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_900772845.1, s__Acetatifactor sp900772845, 95.0, 89.65, 0.548; GCF_009695995.1, s__Acetatifactor intestinalis, 95.0, 89.59, 0.526; GCA_945929965.1, s__Acetatifactor sp945929965, 95.0, 89.47, 0.535; GCA_003447295.1, s__Acetatifactor sp003447295, 95.0, 89.45, 0.543; GCA_900771995.1, s__Acetatifactor sp900771995, 95.0, 88.84, 0.644; GCA_934436245.1, s__Acetatifactor sp934436245, 95.0, 88.68, 0.525; GCA_934394815.1, s__Acetatifactor sp934394815, 95.0, 88.34, 0.584; GCA_934436435.1, s__Acetatifactor sp934436435, 95.0, 88.01, 0.524; GCA_900766575.1, s__Acetatifactor sp900766575, 95.0, 87.2, 0.492; GCA_002431915.1, s__Acetatifactor sp002431915, 95.0, 86.77, 0.465; GCA_934394665.1, s__Acetatifactor sp934394665, 95.0, 85.93, 0.337; GCA_934394515.1, s__Acetatifactor sp934394515, 95.0, 85.35, 0.376	89.04	11	N/A	N/A
VAMB_14	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Wujia;s__Wujia chipingensis	GCF_014337155.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Wujia;s__Wujia chipingensis	98.39	0.846	GCF_014337155.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Wujia;s__Wujia chipingensis	98.39	0.846	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Wujia;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_018918185.1, s__Wujia sp900539705, 95.0, 91.54, 0.693; GCA_937894705.1, s__Wujia sp002431865, 95.0, 90.93, 0.641; GCA_900553925.1, s__Wujia sp900553925, 95.0, 90.71, 0.56; GCA_002404515.1, s__Wujia sp002404515, 95.0, 89.86, 0.576; GCA_934318045.1, s__Wujia sp934318045, 95.0, 89.78, 0.497; GCA_900767585.1, s__Wujia sp900767585, 95.0, 89.54, 0.478; GCF_022174665.1, s__Wujia sp022174665, 95.0, 89.35, 0.551	90.74	11	N/A	N/A
VAMB_140	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor acetigignens	GCF_025567015.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor acetigignens	98.14	0.741	GCF_025567015.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor acetigignens	98.14	0.741	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_900772845.1, s__Acetatifactor sp900772845, 95.0, 89.59, 0.517; GCF_009695995.1, s__Acetatifactor intestinalis, 95.0, 89.52, 0.492; GCA_003447295.1, s__Acetatifactor sp003447295, 95.0, 89.39, 0.501; GCA_945929965.1, s__Acetatifactor sp945929965, 95.0, 89.39, 0.495; GCA_900771995.1, s__Acetatifactor sp900771995, 95.0, 88.78, 0.606; GCA_934436245.1, s__Acetatifactor sp934436245, 95.0, 88.51, 0.493; GCA_934394815.1, s__Acetatifactor sp934394815, 95.0, 88.29, 0.549; GCA_934436435.1, s__Acetatifactor sp934436435, 95.0, 88.07, 0.49; GCA_900766575.1, s__Acetatifactor sp900766575, 95.0, 87.32, 0.47; GCA_002431915.1, s__Acetatifactor sp002431915, 95.0, 86.72, 0.432; GCA_934394665.1, s__Acetatifactor sp934394665, 95.0, 85.94, 0.319; GCA_934394515.1, s__Acetatifactor sp934394515, 95.0, 85.22, 0.357	85.06	11	N/A	N/A
VAMB_141	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__UBA11524;s__UBA11524 sp000437595	GCA_000437595.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__UBA11524;s__UBA11524 sp000437595	97.69	0.896	GCA_000437595.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__UBA11524;s__UBA11524 sp000437595	97.69	0.896	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__UBA11524;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	90.53	11	N/A	N/A
VAMB_156	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger qucibialis	GCA_004000625.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger qucibialis	98.52	0.812	GCA_004000625.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger qucibialis	98.52	0.812	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	91.54	11	N/A	N/A
VAMB_16	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Fimivicinus;s__Fimivicinus sp900544375	GCA_900544375.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Fimivicinus;s__Fimivicinus sp900544375	99.34	0.965	GCA_900544375.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Fimivicinus;s__Fimivicinus sp900544375	99.34	0.965	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Fimivicinus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_900544715.1, s__Fimivicinus sp900544715, 95.0, 90.58, 0.713; GCA_002320555.1, s__Fimivicinus sp002320555, 95.0, 82.47, 0.216; GCA_900549825.1, s__Fimivicinus sp900549825, 95.0, 82.12, 0.281	92.53	11	N/A	N/A
VAMB_17	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Fimivicinus;s__Fimivicinus sp900544375	GCA_900544375.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Fimivicinus;s__Fimivicinus sp900544375	99.37	0.968	GCA_900544375.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Fimivicinus;s__Fimivicinus sp900544375	99.37	0.968	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Fimivicinus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_900544715.1, s__Fimivicinus sp900544715, 95.0, 90.58, 0.716; GCA_002320555.1, s__Fimivicinus sp002320555, 95.0, 82.47, 0.216; GCA_900549825.1, s__Fimivicinus sp900549825, 95.0, 82.18, 0.285	91.88	11	N/A	N/A
VAMB_18	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus_C;s__Ruminococcus_C sp000980705	GCA_000980705.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus_C;s__Ruminococcus_C sp000980705	98.73	0.803	GCA_000980705.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus_C;s__Ruminococcus_C sp000980705	98.73	0.803	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus_C;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_934463425.1, s__Ruminococcus_C sp934463425, 95.0, 86.62, 0.454; GCF_000468015.1, s__Ruminococcus_C callidus, 95.0, 85.86, 0.32	97.52	11	N/A	N/A
VAMB_18083	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium hattorii	GCF_003287455.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium hattorii	97.67	0.828	GCF_003287455.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium hattorii	97.67	0.828	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_019967995.1, s__Faecalibacterium prausnitzii_E, 95.0, 90.02, 0.623; GCF_010509575.1, s__Faecalibacterium duncaniae, 95.0, 86.89, 0.406; GCF_023347275.1, s__Faecalibacterium sp900758465, 95.0, 86.76, 0.377; GCF_020687245.1, s__Faecalibacterium longum, 95.0, 86.7, 0.374; GCA_900551435.1, s__Faecalibacterium sp900551435, 95.0, 86.63, 0.485; GCF_023347235.1, s__Faecalibacterium prausnitzii_A, 95.0, 86.27, 0.34; GCA_934526125.1, s__Faecalibacterium sp934526125, 95.0, 86.03, 0.44; GCA_900765705.1, s__Faecalibacterium sp900765705, 95.0, 85.93, 0.235; GCF_003324185.1, s__Faecalibacterium prausnitzii, 95.0, 85.64, 0.334; GCF_003287495.1, s__Faecalibacterium prausnitzii_I, 95.0, 85.62, 0.358; GCA_937915335.1, s__Faecalibacterium sp937915335, 95.0, 85.6, 0.271; GCA_934514285.1, s__Faecalibacterium sp934514285, 95.0, 85.41, 0.355; GCF_023347295.1, s__Faecalibacterium sp003449675, 95.0, 85.25, 0.322; GCF_023347255.1, s__Faecalibacterium prausnitzii_D, 95.0, 85.24, 0.3; GCA_014858325.1, s__Faecalibacterium sp014858325, 95.0, 85.13, 0.332; GCA_025757845.1, s__Faecalibacterium sp900539945, 95.0, 85.03, 0.306; GCA_902463905.1, s__Faecalibacterium sp902463905, 95.0, 84.93, 0.242; GCF_002549775.1, s__Faecalibacterium prausnitzii_F, 95.0, 84.91, 0.319; GCF_023347535.1, s__Faecalibacterium sp900539885, 95.0, 84.86, 0.294; GCA_934547065.1, s__Faecalibacterium sp934547065, 95.0, 84.8, 0.403; GCF_003287405.1, s__Faecalibacterium prausnitzii_J, 95.0, 84.58, 0.304; GCA_900765105.1, s__Faecalibacterium sp900765105, 95.0, 84.58, 0.253; GCA_934503275.1, s__Faecalibacterium sp934503275, 95.0, 84.45, 0.317; GCA_902463235.1, s__Faecalibacterium sp902463235, 95.0, 84.44, 0.24; GCA_934513205.1, s__Faecalibacterium sp934513205, 95.0, 84.35, 0.291; GCA_934525405.1, s__Faecalibacterium sp934525405, 95.0, 84.35, 0.246; GCA_934540955.1, s__Faecalibacterium sp934540955, 95.0, 84.33, 0.271; GCA_934512105.1, s__Faecalibacterium sp934512105, 95.0, 84.19, 0.267; GCA_934561555.1, s__Faecalibacterium sp934561555, 95.0, 84.16, 0.279; GCA_934525735.1, s__Faecalibacterium sp934525735, 95.0, 84.0, 0.298; GCA_900772565.1, s__Faecalibacterium sp900772565, 95.0, 83.94, 0.273; GCA_934511465.1, s__Faecalibacterium sp934511465, 95.0, 83.9, 0.272; GCA_934525845.1, s__Faecalibacterium sp934525845, 95.0, 83.88, 0.282; GCA_934533135.1, s__Faecalibacterium sp934533135, 95.0, 83.81, 0.308; GCA_937917475.1, s__Faecalibacterium sp937917475, 95.0, 83.81, 0.227; GCA_905215595.1, s__Faecalibacterium sp905215595, 95.0, 83.75, 0.225; GCA_934561115.1, s__Faecalibacterium sp934561115, 95.0, 83.7, 0.261; GCA_002313795.1, s__Faecalibacterium prausnitzii_L, 95.0, 83.7, 0.18; GCA_934524985.1, s__Faecalibacterium sp934524985, 95.0, 83.62, 0.291; GCA_934525325.1, s__Faecalibacterium sp934525325, 95.0, 83.6, 0.27; GCA_934532365.1, s__Faecalibacterium sp934532365, 95.0, 83.53, 0.263; GCA_934539245.1, s__Faecalibacterium sp934539245, 95.0, 83.46, 0.286; GCA_934501115.1, s__Faecalibacterium sp934501115, 95.0, 83.44, 0.243; GCA_934561485.1, s__Faecalibacterium sp934561485, 95.0, 83.07, 0.227; GCA_934548045.1, s__Faecalibacterium sp934548045, 95.0, 82.75, 0.245; GCA_004558805.1, s__Faecalibacterium prausnitzii_M, 95.0, 82.3, 0.221; GCA_934553285.1, s__Faecalibacterium sp934553285, 95.0, 82.11, 0.215; GCA_934518555.1, s__Faecalibacterium sp934518555, 95.0, 81.1, 0.173	93.31	11	N/A	N/A
VAMB_18091	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Coprobacillaceae;g__Faecalibacillus;s__Faecalibacillus intestinalis	GCF_003024685.1	95.0	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Coprobacillaceae;g__Faecalibacillus;s__Faecalibacillus intestinalis	96.1	0.734	GCF_003024685.1	95.0	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Coprobacillaceae;g__Faecalibacillus;s__Faecalibacillus intestinalis	96.1	0.734	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Coprobacillaceae;g__Faecalibacillus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_958421935.1, s__Faecalibacillus sp900544435, 95.0, 93.02, 0.693; GCF_003024675.1, s__Faecalibacillus faecis, 95.0, 90.49, 0.581; GCA_030540195.1, s__Faecalibacillus sp030540195, 95.0, 89.57, 0.527	88.0	11	N/A	N/A
VAMB_18103	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium sp900539375	GCA_900539375.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium sp900539375	98.72	0.824	GCA_900539375.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium sp900539375	98.72	0.824	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_900317445.1, s__Clostridium sp900317445, 95.0, 93.69, 0.626; GCA_022785265.1, s__Clostridium sp022785265, 95.0, 89.48, 0.527; GCA_902785295.1, s__Clostridium sp902785295, 95.25, 89.35, 0.578	89.87	11	N/A	N/A
