user_genome	classification	closest_genome_reference	closest_genome_reference_radius	closest_genome_taxonomy	closest_genome_ani	closest_genome_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings
S4_SemiBin_6	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes putredinis	GCF_000154465.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes putredinis	99.59	0.841	GCF_000154465.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes putredinis	99.59	0.841	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	94.98	11	N/A	N/A
S4_SemiBin_7	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium longum	GCF_020687245.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium longum	97.74	0.82	GCF_020687245.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium longum	97.74	0.82	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_934514285.1, s__Faecalibacterium sp934514285, 95.0, 95.56, 0.807; GCF_023347275.1, s__Faecalibacterium sp900758465, 95.0, 91.03, 0.691; GCA_002313795.1, s__Faecalibacterium prausnitzii_L, 95.0, 87.41, 0.396; GCA_900765705.1, s__Faecalibacterium sp900765705, 95.0, 86.54, 0.232; GCF_003287455.1, s__Faecalibacterium hattorii, 95.0, 86.25, 0.386; GCF_019967995.1, s__Faecalibacterium prausnitzii_E, 95.0, 86.12, 0.37; GCF_003287495.1, s__Faecalibacterium prausnitzii_I, 95.0, 85.58, 0.382; GCA_025757845.1, s__Faecalibacterium sp900539945, 95.0, 85.38, 0.311; GCF_023347235.1, s__Faecalibacterium prausnitzii_A, 95.0, 85.34, 0.324; GCF_010509575.1, s__Faecalibacterium duncaniae, 95.0, 85.12, 0.316; GCA_014858325.1, s__Faecalibacterium sp014858325, 95.0, 84.98, 0.332; GCF_023347535.1, s__Faecalibacterium sp900539885, 95.0, 84.81, 0.291; GCF_003324185.1, s__Faecalibacterium prausnitzii, 95.0, 84.67, 0.299; GCA_937915335.1, s__Faecalibacterium sp937915335, 95.0, 84.66, 0.198; GCF_023347255.1, s__Faecalibacterium prausnitzii_D, 95.0, 84.65, 0.304; GCF_003287405.1, s__Faecalibacterium prausnitzii_J, 95.0, 84.58, 0.282; GCA_902463905.1, s__Faecalibacterium sp902463905, 95.0, 84.49, 0.216; GCF_023347295.1, s__Faecalibacterium sp003449675, 95.0, 84.48, 0.274; GCF_002549775.1, s__Faecalibacterium prausnitzii_F, 95.0, 84.32, 0.301; GCA_900765105.1, s__Faecalibacterium sp900765105, 95.0, 84.13, 0.254; GCA_934503275.1, s__Faecalibacterium sp934503275, 95.0, 83.71, 0.27; GCA_902463235.1, s__Faecalibacterium sp902463235, 95.0, 83.69, 0.213; GCA_900772565.1, s__Faecalibacterium sp900772565, 95.0, 83.68, 0.235; GCA_934525845.1, s__Faecalibacterium sp934525845, 95.0, 83.67, 0.251; GCA_934525405.1, s__Faecalibacterium sp934525405, 95.0, 83.61, 0.219; GCA_900551435.1, s__Faecalibacterium sp900551435, 95.0, 83.57, 0.253; GCA_934525735.1, s__Faecalibacterium sp934525735, 95.0, 83.51, 0.28; GCA_934525325.1, s__Faecalibacterium sp934525325, 95.0, 83.5, 0.247; GCA_934526125.1, s__Faecalibacterium sp934526125, 95.0, 83.46, 0.312; GCA_934524985.1, s__Faecalibacterium sp934524985, 95.0, 83.46, 0.257; GCA_934513205.1, s__Faecalibacterium sp934513205, 95.0, 83.36, 0.26; GCA_934561555.1, s__Faecalibacterium sp934561555, 95.0, 83.32, 0.243; GCA_934533135.1, s__Faecalibacterium sp934533135, 95.0, 83.31, 0.296; GCA_905215595.1, s__Faecalibacterium sp905215595, 95.0, 83.23, 0.194; GCA_934501115.1, s__Faecalibacterium sp934501115, 95.0, 83.17, 0.227; GCA_934540955.1, s__Faecalibacterium sp934540955, 95.0, 83.09, 0.224; GCA_934547065.1, s__Faecalibacterium sp934547065, 95.0, 83.03, 0.268; GCA_934511465.1, s__Faecalibacterium sp934511465, 95.0, 82.99, 0.255; GCA_934512105.1, s__Faecalibacterium sp934512105, 95.0, 82.99, 0.222; GCA_934539245.1, s__Faecalibacterium sp934539245, 95.0, 82.89, 0.258; GCA_934561115.1, s__Faecalibacterium sp934561115, 95.0, 82.87, 0.244; GCA_934532365.1, s__Faecalibacterium sp934532365, 95.0, 82.87, 0.244; GCA_937917475.1, s__Faecalibacterium sp937917475, 95.0, 82.63, 0.191; GCA_004558805.1, s__Faecalibacterium prausnitzii_M, 95.0, 82.31, 0.208; GCA_934548045.1, s__Faecalibacterium sp934548045, 95.0, 82.18, 0.237; GCA_934553285.1, s__Faecalibacterium sp934553285, 95.0, 82.06, 0.213; GCA_934561485.1, s__Faecalibacterium sp934561485, 95.0, 82.0, 0.196; GCA_934518555.1, s__Faecalibacterium sp934518555, 95.0, 80.99, 0.21	94.16	11	N/A	N/A
S4_SemiBin_8	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Coprobacillaceae;g__Faecalibacillus;s__Faecalibacillus intestinalis	GCF_003024685.1	95.0	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Coprobacillaceae;g__Faecalibacillus;s__Faecalibacillus intestinalis	96.15	0.759	GCF_003024685.1	95.0	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Coprobacillaceae;g__Faecalibacillus;s__Faecalibacillus intestinalis	96.15	0.759	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Coprobacillaceae;g__Faecalibacillus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_958421935.1, s__Faecalibacillus sp900544435, 95.0, 93.02, 0.732; GCF_003024675.1, s__Faecalibacillus faecis, 95.0, 90.85, 0.615; GCA_030540195.1, s__Faecalibacillus sp030540195, 95.0, 89.85, 0.56	93.05	11	N/A	N/A
S4_SemiBin_9	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium duncaniae	GCF_010509575.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium duncaniae	96.95	0.741	GCF_010509575.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium duncaniae	96.95	0.741	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_937915335.1, s__Faecalibacterium sp937915335, 95.0, 89.32, 0.481; GCF_003287455.1, s__Faecalibacterium hattorii, 95.0, 86.78, 0.435; GCF_019967995.1, s__Faecalibacterium prausnitzii_E, 95.0, 86.72, 0.44; GCA_934526125.1, s__Faecalibacterium sp934526125, 95.0, 86.7, 0.491; GCA_934547065.1, s__Faecalibacterium sp934547065, 95.0, 86.55, 0.495; GCA_900765705.1, s__Faecalibacterium sp900765705, 95.0, 86.31, 0.252; GCF_003324185.1, s__Faecalibacterium prausnitzii, 95.0, 86.17, 0.323; GCF_023347275.1, s__Faecalibacterium sp900758465, 95.0, 85.67, 0.3; GCF_023347235.1, s__Faecalibacterium prausnitzii_A, 95.0, 85.66, 0.301; GCF_020687245.1, s__Faecalibacterium longum, 95.0, 85.57, 0.304; GCF_023347535.1, s__Faecalibacterium sp900539885, 95.0, 85.54, 0.31; GCA_014858325.1, s__Faecalibacterium sp014858325, 95.0, 85.42, 0.322; GCF_003287495.1, s__Faecalibacterium prausnitzii_I, 95.0, 85.41, 0.342; GCA_902463905.1, s__Faecalibacterium sp902463905, 95.0, 85.32, 0.247; GCF_023347295.1, s__Faecalibacterium sp003449675, 95.0, 85.25, 0.297; GCA_025757845.1, s__Faecalibacterium sp900539945, 95.0, 85.16, 0.314; GCF_023347255.1, s__Faecalibacterium prausnitzii_D, 95.0, 85.16, 0.28; GCF_002549775.1, s__Faecalibacterium prausnitzii_F, 95.0, 84.88, 0.312; GCA_902463235.1, s__Faecalibacterium sp902463235, 95.0, 84.81, 0.265; GCA_934503275.1, s__Faecalibacterium sp934503275, 95.0, 84.78, 0.307; GCA_934525405.1, s__Faecalibacterium sp934525405, 95.0, 84.61, 0.244; GCA_900765105.1, s__Faecalibacterium sp900765105, 95.0, 84.61, 0.234; GCA_934513205.1, s__Faecalibacterium sp934513205, 95.0, 84.56, 0.277; GCA_934525845.1, s__Faecalibacterium sp934525845, 95.0, 84.46, 0.293; GCF_003287405.1, s__Faecalibacterium prausnitzii_J, 95.0, 84.42, 0.276; GCA_900772565.1, s__Faecalibacterium sp900772565, 95.0, 84.35, 0.269; GCA_934524985.1, s__Faecalibacterium sp934524985, 95.0, 84.33, 0.301; GCA_905215595.1, s__Faecalibacterium sp905215595, 95.0, 84.32, 0.218; GCA_934540955.1, s__Faecalibacterium sp934540955, 95.0, 84.18, 0.266; GCA_934561555.1, s__Faecalibacterium sp934561555, 95.0, 84.18, 0.256; GCA_900551435.1, s__Faecalibacterium sp900551435, 95.0, 84.17, 0.314; GCA_934514285.1, s__Faecalibacterium sp934514285, 95.0, 84.16, 0.298; GCA_934525735.1, s__Faecalibacterium sp934525735, 95.0, 84.04, 0.273; GCA_934512105.1, s__Faecalibacterium sp934512105, 95.0, 84.01, 0.259; GCA_934525325.1, s__Faecalibacterium sp934525325, 95.0, 83.98, 0.264; GCA_934561115.1, s__Faecalibacterium sp934561115, 95.0, 83.94, 0.275; GCA_934511465.1, s__Faecalibacterium sp934511465, 95.0, 83.84, 0.271; GCA_937917475.1, s__Faecalibacterium sp937917475, 95.0, 83.83, 0.205; GCA_934532365.1, s__Faecalibacterium sp934532365, 95.0, 83.8, 0.263; GCA_934539245.1, s__Faecalibacterium sp934539245, 95.0, 83.77, 0.272; GCA_934501115.1, s__Faecalibacterium sp934501115, 95.0, 83.7, 0.234; GCA_934561485.1, s__Faecalibacterium sp934561485, 95.0, 83.69, 0.262; GCA_002313795.1, s__Faecalibacterium prausnitzii_L, 95.0, 83.51, 0.18; GCA_934553285.1, s__Faecalibacterium sp934553285, 95.0, 83.34, 0.268; GCA_004558805.1, s__Faecalibacterium prausnitzii_M, 95.0, 82.88, 0.243; GCA_934533135.1, s__Faecalibacterium sp934533135, 95.0, 82.79, 0.262; GCA_934518555.1, s__Faecalibacterium sp934518555, 95.0, 82.32, 0.236; GCA_934548045.1, s__Faecalibacterium sp934548045, 95.0, 81.47, 0.197	94.0	11	N/A	N/A
vamb_S1_recluster1015	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Vescimonas;s__Vescimonas sp900545585	GCA_900545585.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Vescimonas;s__Vescimonas sp900545585	97.95	0.85	GCA_900545585.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Vescimonas;s__Vescimonas sp900545585	97.95	0.85	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Vescimonas;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_900551355.1, s__Vescimonas sp900551355, 95.0, 89.54, 0.636; GCA_900550585.1, s__Vescimonas sp900550585, 95.0, 88.52, 0.525; GCA_900547745.1, s__Vescimonas sp900547745, 95.0, 88.28, 0.591; GCA_900545495.1, s__Vescimonas sp900545495, 95.0, 88.1, 0.536; GCA_934591745.1, s__Vescimonas sp934591745, 95.0, 88.06, 0.541; GCA_934589835.1, s__Vescimonas sp934589835, 95.0, 87.36, 0.554; GCA_934591815.1, s__Vescimonas sp934591815, 95.0, 86.86, 0.469; GCA_900556015.1, s__Vescimonas sp900556015, 95.0, 85.73, 0.219; GCA_900554275.1, s__Vescimonas sp900554275, 95.0, 84.26, 0.292; GCA_003487665.1, s__Vescimonas sp003487665, 95.0, 84.24, 0.252; GCA_934623575.1, s__Vescimonas sp934623575, 95.0, 84.01, 0.288; GCA_934590325.1, s__Vescimonas sp934590325, 95.0, 83.8, 0.273; GCA_002438575.1, s__Vescimonas sp002438575, 95.0, 83.79, 0.204; GCA_900551995.1, s__Vescimonas sp900551995, 95.0, 83.45, 0.264; GCA_000435555.1, s__Vescimonas sp000435555, 95.0, 83.38, 0.241; GCF_020687045.1, s__Vescimonas cirricatena, 95.0, 82.64, 0.167; GCA_900548615.1, s__Vescimonas sp900548615, 95.0, 82.6, 0.158; GCA_900552725.1, s__Vescimonas sp900552725, 95.0, 82.45, 0.158	95.41	11	N/A	N/A
vamb_S1_recluster1545	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Coprobacillaceae;g__Catenibacterium;s__Catenibacterium faecis	GCF_014306455.1	95.0	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Coprobacillaceae;g__Catenibacterium;s__Catenibacterium faecis	96.01	0.706	GCF_014306455.1	95.0	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Coprobacillaceae;g__Catenibacterium;s__Catenibacterium faecis	96.01	0.706	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Coprobacillaceae;g__Catenibacterium;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_025148785.1, s__Catenibacterium mitsuokai, 95.0, 94.12, 0.714; GCF_900540665.1, s__Catenibacterium sp900540665, 95.0, 93.3, 0.732; GCF_900540685.1, s__Catenibacterium sp900540685, 95.0, 92.97, 0.703; GCA_900764725.1, s__Catenibacterium sp900764725, 95.0, 92.96, 0.645; GCF_900764565.1, s__Catenibacterium sp900764565, 95.0, 92.39, 0.677	93.64	11	N/A	N/A
vamb_S1_recluster1956	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcus_E;s__Ruminococcus_E bromii_B	GCF_002834235.1	95.23	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcus_E;s__Ruminococcus_E bromii_B	98.06	0.782	GCF_002834235.1	95.23	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcus_E;s__Ruminococcus_E bromii_B	98.06	0.782	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcus_E;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_002834225.1, s__Ruminococcus_E bromii, 95.0, 95.02, 0.783; GCA_905215855.1, s__Ruminococcus_E sp905215855, 95.0, 94.28, 0.763; GCA_902771755.1, s__Ruminococcus_E sp902771755, 95.0, 91.75, 0.674; GCA_902766775.1, s__Ruminococcus_E sp902766775, 95.0, 90.34, 0.663	88.14	11	N/A	N/A
vamb_S1_recluster1957	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Butyricicoccus_A;s__	N/A	N/A	N/A	N/A	N/A	GCA_030540435.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Butyricicoccus_A;s__Butyricicoccus_A sp030540435	86.34	0.42	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Butyricicoccus_A;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	90.03	11	0.98846	N/A
vamb_S1_recluster1988	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Fimenecus;s__Fimenecus sp000432435	GCA_000432435.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Fimenecus;s__Fimenecus sp000432435	99.45	0.935	GCA_000432435.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Fimenecus;s__Fimenecus sp000432435	99.45	0.935	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Fimenecus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_022768065.1, s__Fimenecus sp022768065, 95.0, 90.4, 0.748; GCA_002437245.1, s__Fimenecus sp002437245, 95.0, 89.32, 0.731	87.83	11	N/A	N/A
vamb_S1_recluster2008	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-217;s__CAG-217 sp000436335	GCA_025757685.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-217;s__CAG-217 sp000436335	97.71	0.917	GCA_025757685.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-217;s__CAG-217 sp000436335	97.71	0.917	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-217;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	87.86	11	N/A	N/A
vamb_S1_recluster2092	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter lactaris	GCF_025152405.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter lactaris	98.78	0.884	GCF_025152405.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter lactaris	98.78	0.884	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_934330165.1, s__Mediterraneibacter sp934330165, 95.0, 94.89, 0.804	93.03	11	N/A	N/A
vamb_S1_recluster2154	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Bulleidia;s__Bulleidia sp900539965	GCA_014610835.1	95.0	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Bulleidia;s__Bulleidia sp900539965	97.41	0.836	GCA_014610835.1	95.0	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Bulleidia;s__Bulleidia sp900539965	97.41	0.836	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Bulleidia;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_934725105.1, s__Bulleidia sp934725105, 95.0, 93.34, 0.808	93.88	11	N/A	N/A
vamb_S1_recluster2544	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Ventricola;s__Ventricola sp900542445	GCA_900542445.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Ventricola;s__Ventricola sp900542445	98.59	0.882	GCA_900542445.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Ventricola;s__Ventricola sp900542445	98.59	0.882	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Ventricola;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_934675735.1, s__Ventricola sp934675735, 95.0, 89.09, 0.615; GCA_934636105.1, s__Ventricola sp934636105, 95.0, 88.72, 0.568; GCA_934630975.1, s__Ventricola sp934630975, 95.0, 87.63, 0.528; GCA_900542395.1, s__Ventricola sp900542395, 95.0, 87.52, 0.522; GCA_900548125.1, s__Ventricola sp900548125, 95.0, 85.7, 0.222; GCA_934631055.1, s__Ventricola sp934631055, 95.0, 83.27, 0.212; GCA_934643825.1, s__Ventricola sp934643825, 95.0, 81.95, 0.188	94.74	11	N/A	N/A
vamb_S1_recluster265	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Butyribacter;s__Butyribacter sp003529475	GCF_003478335.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Butyribacter;s__Butyribacter sp003529475	98.56	0.875	GCF_003478335.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Butyribacter;s__Butyribacter sp003529475	98.56	0.875	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Butyribacter;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	92.49	11	N/A	N/A
vamb_S1_recluster2655	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium longum	GCF_020687245.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium longum	96.13	0.727	GCF_020687245.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium longum	96.13	0.727	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_934514285.1, s__Faecalibacterium sp934514285, 95.0, 95.42, 0.754; GCF_023347275.1, s__Faecalibacterium sp900758465, 95.0, 91.03, 0.68; GCA_002313795.1, s__Faecalibacterium prausnitzii_L, 95.0, 87.08, 0.384; GCA_900765705.1, s__Faecalibacterium sp900765705, 95.0, 86.12, 0.224; GCF_019967995.1, s__Faecalibacterium prausnitzii_E, 95.0, 86.02, 0.347; GCF_003287455.1, s__Faecalibacterium hattorii, 95.0, 85.36, 0.332; GCF_023347235.1, s__Faecalibacterium prausnitzii_A, 95.0, 85.24, 0.29; GCA_014858325.1, s__Faecalibacterium sp014858325, 95.0, 85.23, 0.318; GCF_003287495.1, s__Faecalibacterium prausnitzii_I, 95.0, 85.0, 0.342; GCA_902463905.1, s__Faecalibacterium sp902463905, 95.0, 84.62, 0.204; GCF_010509575.1, s__Faecalibacterium duncaniae, 95.0, 84.61, 0.297; GCA_937915335.1, s__Faecalibacterium sp937915335, 95.0, 84.55, 0.18; GCF_023347535.1, s__Faecalibacterium sp900539885, 95.0, 84.5, 0.258; GCF_023347295.1, s__Faecalibacterium sp003449675, 95.0, 84.48, 0.251; GCF_003324185.1, s__Faecalibacterium prausnitzii, 95.0, 84.34, 0.26; GCF_023347255.1, s__Faecalibacterium prausnitzii_D, 95.0, 84.31, 0.277; GCA_025757845.1, s__Faecalibacterium sp900539945, 95.0, 84.09, 0.291; GCA_900772565.1, s__Faecalibacterium sp900772565, 95.0, 83.74, 0.223; GCA_900765105.1, s__Faecalibacterium sp900765105, 95.0, 83.73, 0.212; GCF_002549775.1, s__Faecalibacterium prausnitzii_F, 95.0, 83.7, 0.274; GCA_934526125.1, s__Faecalibacterium sp934526125, 95.0, 83.57, 0.29; GCA_934503275.1, s__Faecalibacterium sp934503275, 95.0, 83.45, 0.241; GCA_934525845.1, s__Faecalibacterium sp934525845, 95.0, 83.42, 0.243; GCA_934525735.1, s__Faecalibacterium sp934525735, 95.0, 83.34, 0.244; GCF_003287405.1, s__Faecalibacterium prausnitzii_J, 95.0, 83.33, 0.24; GCA_905215595.1, s__Faecalibacterium sp905215595, 95.0, 83.32, 0.176; GCA_934525325.1, s__Faecalibacterium sp934525325, 95.0, 83.26, 0.222; GCA_934511465.1, s__Faecalibacterium sp934511465, 95.0, 83.25, 0.236; GCA_934513205.1, s__Faecalibacterium sp934513205, 95.0, 83.23, 0.225; GCA_934561555.1, s__Faecalibacterium sp934561555, 95.0, 83.19, 0.22; GCA_902463235.1, s__Faecalibacterium sp902463235, 95.0, 83.15, 0.199; GCA_900551435.1, s__Faecalibacterium sp900551435, 95.0, 83.12, 0.239; GCA_934533135.1, s__Faecalibacterium sp934533135, 95.0, 83.02, 0.263; GCA_934561115.1, s__Faecalibacterium sp934561115, 95.0, 82.93, 0.236; GCA_934547065.1, s__Faecalibacterium sp934547065, 95.0, 82.92, 0.257; GCA_937917475.1, s__Faecalibacterium sp937917475, 95.0, 82.9, 0.173; GCA_934501115.1, s__Faecalibacterium sp934501115, 95.0, 82.8, 0.222; GCA_934525405.1, s__Faecalibacterium sp934525405, 95.0, 82.8, 0.176; GCA_934524985.1, s__Faecalibacterium sp934524985, 95.0, 82.77, 0.226; GCA_934540955.1, s__Faecalibacterium sp934540955, 95.0, 82.65, 0.217; GCA_934532365.1, s__Faecalibacterium sp934532365, 95.0, 82.59, 0.208; GCA_934539245.1, s__Faecalibacterium sp934539245, 95.0, 82.52, 0.207; GCA_934512105.1, s__Faecalibacterium sp934512105, 95.0, 82.39, 0.189; GCA_934548045.1, s__Faecalibacterium sp934548045, 95.0, 82.23, 0.225; GCA_934561485.1, s__Faecalibacterium sp934561485, 95.0, 82.12, 0.185; GCA_004558805.1, s__Faecalibacterium prausnitzii_M, 95.0, 81.91, 0.195; GCA_934553285.1, s__Faecalibacterium sp934553285, 95.0, 81.8, 0.184; GCA_934518555.1, s__Faecalibacterium sp934518555, 95.0, 80.93, 0.189	93.03	11	N/A	N/A
