user_genome	classification	closest_genome_reference	closest_genome_reference_radius	closest_genome_taxonomy	closest_genome_ani	closest_genome_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings
S3_recluster11306	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Erysipelotrichaceae;g__UBA4312;s__UBA4312 sp002394635	GCA_946539765.1	95.0	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Erysipelotrichaceae;g__UBA4312;s__UBA4312 sp002394635	99.0	0.829	GCA_946539765.1	95.0	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Erysipelotrichaceae;g__UBA4312;s__UBA4312 sp002394635	99.0	0.829	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Erysipelotrichales;f__Erysipelotrichaceae;g__;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	89.16	11	N/A	N/A
S3_recluster11308	d__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellia;o__JAAZAB01;f__JAAZAB01;g__JAIVGW01;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellia;o__JAAZAB01;f__JAAZAB01;g__JAIVGW01;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	86.65	11	0.87607	N/A
S3_recluster11343	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__QAMX01;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__QAMX01;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	91.68	11	0.86431	N/A
S3_recluster11510	d__Bacteria;p__Bacillota_G;c__DTU025;o__DTUO25;f__DTU025;g__DTU025;s__DTU025 sp001513145	GCA_001513145.1	95.0	d__Bacteria;p__Bacillota_G;c__DTU025;o__DTUO25;f__DTU025;g__DTU025;s__DTU025 sp001513145	99.82	0.978	GCA_001513145.1	95.0	d__Bacteria;p__Bacillota_G;c__DTU025;o__DTUO25;f__DTU025;g__DTU025;s__DTU025 sp001513145	99.82	0.978	d__Bacteria;p__Bacillota_G;c__DTU025;o__DTUO25;f__DTU025;g__;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	86.99	11	N/A	N/A
S3_recluster11529	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UBA1446;s__UBA1446 sp002329245	GCA_002329245.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UBA1446;s__UBA1446 sp002329245	99.22	0.836	GCA_002329245.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UBA1446;s__UBA1446 sp002329245	99.22	0.836	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	94.42	11	N/A	N/A
S3_recluster11621	d__Bacteria;p__Bacillota_A;c__Clostridia;o__DSM-8532;f__DSM-8532;g__JAAYGP01;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota_A;c__Clostridia;o__DSM-8532;f__DSM-8532;g__JAAYGP01;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	82.76	11	0.9052	N/A
S3_recluster11680	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Hominimerdicola;s__Hominimerdicola sp902788785	GCA_902788785.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Hominimerdicola;s__Hominimerdicola sp902788785	98.13	0.939	GCA_902788785.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Hominimerdicola;s__Hominimerdicola sp902788785	98.13	0.939	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Hominimerdicola;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	96.52	11	N/A	N/A
S3_recluster11915	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__RUG11894;s__RUG11894 sp012799165	GCA_012799165.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__RUG11894;s__RUG11894 sp012799165	99.9	0.994	GCA_012799165.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__RUG11894;s__RUG11894 sp012799165	99.9	0.994	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__RUG11894;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	89.49	11	N/A	N/A
S3_recluster11991	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RF39;f__UBA660;g__DUUS01;s__DUUS01 sp012520055	GCA_012520055.1	95.0	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RF39;f__UBA660;g__DUUS01;s__DUUS01 sp012520055	99.61	0.881	GCA_012520055.1	95.0	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RF39;f__UBA660;g__DUUS01;s__DUUS01 sp012520055	99.61	0.881	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RF39;f__UBA660;g__DUUS01;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	85.28	11	N/A	N/A
S3_recluster12028	d__Bacteria;p__Acidobacteriota;c__UBA6911;o__UBA6911;f__UBA6911;g__JAAYCX01;s__JAAYCX01 sp012719455	GCA_012719455.1	95.0	d__Bacteria;p__Acidobacteriota;c__UBA6911;o__UBA6911;f__UBA6911;g__JAAYCX01;s__JAAYCX01 sp012719455	99.81	0.962	GCA_012719455.1	95.0	d__Bacteria;p__Acidobacteriota;c__UBA6911;o__UBA6911;f__UBA6911;g__JAAYCX01;s__JAAYCX01 sp012719455	99.81	0.962	d__Bacteria;p__Acidobacteriota;c__UBA6911;o__UBA6911;f__UBA6911;g__JAAYCX01;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_016934555.1, s__JAAYCX01 sp016934555, 95.0, 86.96, 0.558; GCA_012729555.1, s__JAAYCX01 sp012729555, 95.0, 86.2, 0.616	90.57	11	N/A	N/A
S3_recluster12176	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_F;s__	N/A	N/A	N/A	N/A	N/A	GCA_934338065.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_F;s__Eubacterium_F sp934338065	80.65	0.174	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_F;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	90.53	11	0.97591	N/A
S3_recluster12197	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__JAAYXM01;g__JAAYXM01;s__JAAYXM01 sp012515925	GCA_012515925.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__JAAYXM01;g__JAAYXM01;s__JAAYXM01 sp012515925	99.46	0.963	GCA_012515925.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__JAAYXM01;g__JAAYXM01;s__JAAYXM01 sp012515925	99.46	0.963	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__JAAYXM01;g__;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	94.88	11	N/A	N/A
S3_recluster12258	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor sp900320485	GCA_900320485.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor sp900320485	97.86	0.85	GCA_900320485.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__Acetatifactor sp900320485	97.86	0.85	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	93.35	11	N/A	N/A
S3_recluster12328	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mobilitalea;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mobilitalea;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	90.39	11	0.96732	N/A
S3_recluster12493	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__WCHB1-69;g__UBA5429;s__UBA5429 sp002427605	GCA_002427605.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__WCHB1-69;g__UBA5429;s__UBA5429 sp002427605	97.81	0.893	GCA_002427605.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__WCHB1-69;g__UBA5429;s__UBA5429 sp002427605	97.81	0.893	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__WCHB1-69;g__UBA5429;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_029570835.1, s__UBA5429 sp029570835, 95.0, 90.12, 0.615	94.4	11	N/A	N/A
S3_recluster12523	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__JAAYOS01;g__JAAYOS01;s__JAAYOS01 sp012520195	GCA_012520195.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__JAAYOS01;g__JAAYOS01;s__JAAYOS01 sp012520195	99.73	0.904	GCA_012520195.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__JAAYOS01;g__JAAYOS01;s__JAAYOS01 sp012520195	99.73	0.904	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__JAAYOS01;g__JAAYOS01;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	97.58	11	N/A	N/A
S3_recluster12602	d__Bacteria;p__Bacillota_E;c__DTU015;o__DTU015;f__DTU015;g__DULO01;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota_E;c__DTU015;o__DTU015;f__DTU015;g__DULO01;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	89.97	11	0.89381	N/A
S3_recluster12641	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RFN20;f__CAG-826;g__JAAYSA01;s__JAAYSA01 sp012518455	GCA_012518455.1	95.0	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RFN20;f__CAG-826;g__JAAYSA01;s__JAAYSA01 sp012518455	98.22	0.968	GCA_012518455.1	95.0	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RFN20;f__CAG-826;g__JAAYSA01;s__JAAYSA01 sp012518455	98.22	0.968	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RFN20;f__CAG-826;g__;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	86.3	11	N/A	N/A
S3_recluster12647	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA3282;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA3282;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_017623295.1, s__UBA3282 sp017623295, 95.0, 87.0, 0.507; GCA_017440375.1, s__UBA3282 sp017440375, 95.0, 84.35, 0.403; GCA_029219245.1, s__UBA3282 sp029219245, 95.0, 80.92, 0.204	93.05	11	0.98062	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
S3_recluster12706	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__DMER64;s__	N/A	N/A	N/A	N/A	N/A	GCA_012839605.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__DMER64;s__DMER64 sp012839605	81.69	0.338	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__DMER64;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	95.23	11	0.97918	N/A
S3_recluster12757	d__Bacteria;p__Bacillota_B;c__Moorellia;o__DTU086;f__DTU086;g__DTU086;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota_B;c__Moorellia;o__DTU086;f__DTU086;g__DTU086;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	95.03	11	0.86032	N/A
S3_recluster12860	d__Bacteria;p__Cloacimonadota;c__Cloacimonadia;o__Cloacimonadales;f__Cloacimonadaceae;g__UBA3900;s__UBA3900 sp002391675	GCA_002391675.1	95.0	d__Bacteria;p__Cloacimonadota;c__Cloacimonadia;o__Cloacimonadales;f__Cloacimonadaceae;g__UBA3900;s__UBA3900 sp002391675	97.34	0.886	GCA_002391675.1	95.0	d__Bacteria;p__Cloacimonadota;c__Cloacimonadia;o__Cloacimonadales;f__Cloacimonadaceae;g__UBA3900;s__UBA3900 sp002391675	97.34	0.886	d__Bacteria;p__Cloacimonadota;c__Cloacimonadia;o__Cloacimonadales;f__Cloacimonadaceae;g__UBA3900;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_029561955.1, s__UBA3900 sp029561955, 95.0, 85.43, 0.552; GCA_029781115.1, s__UBA3900 sp029781115, 95.0, 84.86, 0.512	89.91	11	N/A	N/A
S3_recluster13035	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__G11;s__G11 sp947167445	GCA_947167445.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__G11;s__G11 sp947167445	96.38	0.855	GCA_947167445.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__G11;s__G11 sp947167445	96.38	0.855	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__G11;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_900103495.1, s__G11 sp900103495, 95.0, 94.98, 0.81; GCA_017619295.1, s__G11 sp017619295, 95.0, 89.41, 0.66; GCA_017614185.1, s__G11 sp017614185, 95.0, 83.88, 0.215	94.14	11	N/A	N/A
S3_recluster13068	d__Bacteria;p__Armatimonadota;c__UBA5829;o__UBA5829;f__UBA5829;g__DTKD01;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Armatimonadota;c__UBA5829;o__UBA5829;f__UBA5829;g__DTKD01;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	93.07	11	0.91778	N/A
S3_recluster13167	d__Bacteria;p__Synergistota;c__Synergistia;o__Synergistales;f__Aminobacteriaceae;g__JAAYLU01;s__	N/A	N/A	N/A	N/A	N/A	GCA_001604435.1	95.0	d__Bacteria;p__Synergistota;c__Synergistia;o__Synergistales;f__Aminobacteriaceae;g__JAAYLU01;s__JAAYLU01 sp001604435	88.97	0.422	d__Bacteria;p__Synergistota;c__Synergistia;o__Synergistales;f__Aminobacteriaceae;g__JAAYLU01;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_018436785.1, s__JAAYLU01 sp018436785, 95.0, 87.53, 0.467; GCA_018436725.1, s__JAAYLU01 sp018436725, 95.0, 83.34, 0.323	91.14	11	0.98171	N/A
S3_recluster13275	d__Bacteria;p__Bacillota_G;c__Limnochordia;o__DTU010;f__DTU010;g__DTU010;s__DTU010 sp002391385	GCA_002391385.1	95.0	d__Bacteria;p__Bacillota_G;c__Limnochordia;o__DTU010;f__DTU010;g__DTU010;s__DTU010 sp002391385	99.86	0.889	GCA_002391385.1	95.0	d__Bacteria;p__Bacillota_G;c__Limnochordia;o__DTU010;f__DTU010;g__DTU010;s__DTU010 sp002391385	99.86	0.889	d__Bacteria;p__Bacillota_G;c__Limnochordia;o__DTU010;f__DTU010;g__DTU010;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_029776155.1, s__DTU010 sp029776155, 95.0, 80.81, 0.211; GCA_900018335.1, s__DTU010 sp900018335, 95.0, 80.53, 0.215; GCA_012521335.1, s__DTU010 sp012521335, 95.0, 79.79, 0.195	93.31	11	N/A	N/A
S3_recluster13373	d__Bacteria;p__Hydrogenedentota;c__Hydrogenedentia;o__Hydrogenedentiales;f__SLHB01;g__UBA2224;s__UBA2224 sp012719295	GCA_012719295.1	95.0	d__Bacteria;p__Hydrogenedentota;c__Hydrogenedentia;o__Hydrogenedentiales;f__SLHB01;g__UBA2224;s__UBA2224 sp012719295	99.79	0.988	GCA_012719295.1	95.0	d__Bacteria;p__Hydrogenedentota;c__Hydrogenedentia;o__Hydrogenedentiales;f__SLHB01;g__UBA2224;s__UBA2224 sp012719295	99.79	0.988	d__Bacteria;p__Hydrogenedentota;c__Hydrogenedentia;o__Hydrogenedentiales;f__SLHB01;g__UBA2224;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_002348185.1, s__UBA2224 sp002348185, 95.0, 90.93, 0.809	92.12	11	N/A	N/A
S3_recluster13391	d__Bacteria;p__Bacillota_A;c__Clostridia;o__JAAYHZ01;f__JAAYHZ01;g__JAAYHZ01;s__JAAYHZ01 sp012744235	GCA_012744235.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__JAAYHZ01;f__JAAYHZ01;g__JAAYHZ01;s__JAAYHZ01 sp012744235	99.71	0.973	GCA_012744235.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__JAAYHZ01;f__JAAYHZ01;g__JAAYHZ01;s__JAAYHZ01 sp012744235	99.71	0.973	d__Bacteria;p__Bacillota_A;c__Clostridia;o__JAAYHZ01;f__JAAYHZ01;g__JAAYHZ01;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	94.04	11	N/A	N/A
S3_recluster13462	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__JAUMXS01;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__JAUMXS01;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	95.81	11	0.91108	N/A
S3_recluster13657	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__DUPK01;s__DUPK01 sp012838345	GCA_012838345.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__DUPK01;s__DUPK01 sp012838345	99.78	0.957	GCA_012838345.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__DUPK01;s__DUPK01 sp012838345	99.78	0.957	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__DUPK01;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_012520395.1, s__DUPK01 sp012520395, 95.0, 80.38, 0.169	96.39	11	N/A	N/A
S3_recluster13798	d__Bacteria;p__Desulfobacterota;c__Desulfomonilia;o__UBA1062;f__UBA1062;g__UBA1062;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Desulfobacterota;c__Desulfomonilia;o__UBA1062;f__UBA1062;g__UBA1062;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_018436855.1, s__UBA1062 sp018436855, 95.0, 79.68, 0.158; GCA_018433775.1, s__UBA1062 sp018433775, 95.0, 79.61, 0.158	89.2	11	0.93513	N/A
S3_recluster13875	d__Bacteria;p__Patescibacteria;c__Dojkabacteria;o__SC72;f__SC72;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Patescibacteria;c__Dojkabacteria;o__SC72;f__SC72;g__;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	67.9	11	0.9052	N/A
S3_recluster13948	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lutisporales;f__Lutisporaceae;g__BRH-c25;s__	N/A	N/A	N/A	N/A	N/A	GCA_012519325.1	95.0	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lutisporales;f__Lutisporaceae;g__BRH-c25;s__BRH-c25 sp012519325	94.74	0.776	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lutisporales;f__Lutisporaceae;g__BRH-c25;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_022706865.1, s__BRH-c25 sp022706865, 95.0, 84.03, 0.32; GCA_017994115.1, s__BRH-c25 sp017994115, 95.0, 83.43, 0.304; GCA_022706825.1, s__BRH-c25 sp022706825, 95.0, 83.26, 0.289	93.57	11	0.97878	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
S3_recluster13980	d__Bacteria;p__Bacillota_D;c__Dethiobacteria;o__DTU022;f__UBA8154;g__UBA9862;s__UBA9862 sp003444595	GCA_003444595.1	95.0	d__Bacteria;p__Bacillota_D;c__Dethiobacteria;o__DTU022;f__UBA8154;g__UBA9862;s__UBA9862 sp003444595	95.28	0.813	GCA_003444595.1	95.0	d__Bacteria;p__Bacillota_D;c__Dethiobacteria;o__DTU022;f__UBA8154;g__UBA9862;s__UBA9862 sp003444595	95.28	0.813	d__Bacteria;p__Bacillota_D;c__Dethiobacteria;o__DTU022;f__UBA8154;g__UBA9862;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_029778075.1, s__UBA9862 sp029778075, 95.0, 94.07, 0.63	93.11	11	N/A	N/A
S3_recluster14032	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA737;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA737;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	98.17	11	0.9601	N/A
S3_recluster14107	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Arcobacteraceae;g__Aliarcobacter;s__Aliarcobacter skirrowii	GCF_003544835.1	95.0	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Arcobacteraceae;g__Aliarcobacter;s__Aliarcobacter skirrowii	98.42	0.87	GCF_003544835.1	95.0	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Arcobacteraceae;g__Aliarcobacter;s__Aliarcobacter skirrowii	98.42	0.87	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Arcobacteraceae;g__Aliarcobacter;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_017996075.1, s__Aliarcobacter sp017996075, 95.0, 88.52, 0.338; GCF_014352935.1, s__Aliarcobacter cryaerophilus_A, 95.09, 87.89, 0.462; GCF_002993025.1, s__Aliarcobacter cryaerophilus_B, 95.0, 85.52, 0.428; GCF_003660105.1, s__Aliarcobacter cryaerophilus, 95.0, 85.19, 0.4; GCF_004299785.2, s__Aliarcobacter porcinus, 95.0, 84.8, 0.432; GCF_004214815.1, s__Aliarcobacter thereius, 95.0, 84.33, 0.427; GCF_003355515.1, s__Aliarcobacter trophiarum, 95.0, 83.64, 0.344; GCF_013201705.1, s__Aliarcobacter faecis, 95.0, 83.17, 0.325; GCA_947629065.1, s__Aliarcobacter sp947629065, 95.0, 82.63, 0.219; GCF_013372265.1, s__Aliarcobacter cibarius, 95.0, 82.41, 0.29; GCF_016106035.1, s__Aliarcobacter vandammei, 95.0, 82.28, 0.31; GCF_013201625.1, s__Aliarcobacter lanthieri, 95.0, 81.85, 0.281; GCF_900187115.1, s__Aliarcobacter butzleri, 95.0, 81.34, 0.225; GCF_013201725.1, s__Aliarcobacter defluvii, 95.0, 81.02, 0.155; GCF_013201935.1, s__Aliarcobacter cloacae, 95.0, 80.8, 0.172; GCF_003544915.1, s__Aliarcobacter ellisii, 95.0, 80.63, 0.174; GCF_003316695.1, s__Aliarcobacter vitoriensis, 95.0, 80.59, 0.275; GCF_003063295.1, s__Aliarcobacter lacus, 95.0, 80.38, 0.199; GCF_013177635.1, s__Aliarcobacter aquimarinus, 95.0, 80.28, 0.168	93.25	11	N/A	N/A
S3_recluster3699	d__Bacteria;p__Bacillota_B;c__DSM-12270;o__Thermacetogeniales;f__Thermacetogeniaceae;g__DTU068;s__DTU068 sp001513545	GCA_001513545.1	95.0	d__Bacteria;p__Bacillota_B;c__DSM-12270;o__Thermacetogeniales;f__Thermacetogeniaceae;g__DTU068;s__DTU068 sp001513545	99.08	0.842	GCA_001513545.1	95.0	d__Bacteria;p__Bacillota_B;c__DSM-12270;o__Thermacetogeniales;f__Thermacetogeniaceae;g__DTU068;s__DTU068 sp001513545	99.08	0.842	d__Bacteria;p__Bacillota_B;c__DSM-12270;o__Thermacetogeniales;f__Thermacetogeniaceae;g__DTU068;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_012840405.1, s__DTU068 sp012840405, 95.0, 91.65, 0.688; GCA_012842275.1, s__DTU068 sp012842275, 95.0, 91.47, 0.776; GCA_012516535.1, s__DTU068 sp012516535, 95.0, 91.45, 0.693	92.23	11	N/A	N/A
